"id","reservation_date","franchisee","pole_type","borough","x","y","latitude","longitude","zone","on_street","cross_street_1","cross_street_2","park_advisory","historic_advisory","scenic_landmark_advisory","bid_advisory","school_advisory","equipment_installed_yes_no","zipcode","community_board","council_district"
"15343","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","987547.0000000","155154.0000000","40.5925370","-73.9881290","C","Bath Avenue","Bay 43rd Street","26th Avenue",,,,,,"Y","11214","313","47"
"13528","2016-09-23T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","988658.0000000","154281.0000000","40.5901410","-73.9841290","C","Stillwell Ave","Bath Ave","Bay 49th St",,,,,,"Y","11214","313","47"
"15643","2018-01-08T00:00:00.000","Mobilitie II","CITY","Brooklyn","989058.0000000","153899.0000000","40.5890920","-73.9826890","C","Avenue X","W 13th Street","W 12th Street",,,,,,"Y","11223","313","47"
"13864","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","993451.0000000","152427.0000000","40.5850480","-73.9668740","C","Ocean Parkway","Nixon Ct","Shore Parkway",,,,,,"Y","11223","313","47"
"13636","2016-09-29T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","988808.0000000","155598.0000000","40.5937560","-73.9835880","C","Avenue V","W 13th St","W 12th St",,,,,,"Y","11223","313","47"
"13529","2016-09-23T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","990195.0000000","155182.0000000","40.5926130","-73.9785940","C","86th St","W 8th St","W 8th St",,,,,,"Y","11223","313","47"
"22135","2019-08-23T00:00:00.000","Extenet II","CITY","Brooklyn","989405.0000000","149014.0000000","40.5756830","-73.9814430","C","Surf Ave","Stillwell Ave","W 15th St",,,,,,"N","11224","313","47"
"20414","2018-10-12T00:00:00.000","ZenFi","UTILITY","Brooklyn","988081.0000000","150204.0000000","40.5789500","-73.9862090","C","Neptune Av","W 19 ST","Cropsey Av",,,,,,"Y","11224","313","47"
"19354","2018-06-04T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","984243.0000000","149424.0000000","40.5768100","-74.0000250","C","West 33rd St","Neptune Ave","Mermaid Ave",,,,,"PS 188 MICHAEL E BERDY","N","11224","313","47"
"18654","2018-01-26T00:00:00.000","ZenFi","CITY","Brooklyn","989235.0000000","150244.0000000","40.5790600","-73.9820540","C","Stillwell Avenue","Neptune Avenue","Mermaid Avenue",,,,,,"N","11224","313","47"
"18464","2018-01-18T00:00:00.000","ExteNet I","CITY","Brooklyn","984438.0000000","148016.0000000","40.5729460","-73.9993230","C","Surf Ave","W 33rd St","W 35th St",,,,,,"Y","11224","313","47"
"17915","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","984865.0000000","147636.0000000","40.5719030","-73.9977860","C","W 32nd St","Surf Ave","Dead End",,,,,,"N","11224","313","47"
"17859","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","991415.0000000","148701.0000000","40.5748230","-73.9742080","C","Surf Ave","W 8th St","Sea Breeze Ave","Asser Levy Park",,,,,"N","11224","313","47"
"17797","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","992835.0000000","148737.0000000","40.5749200","-73.9690970","C","Surf Ave","Sea Breeze Ave","Marsha Rapaport Way","Ocean Parkway Malls",,,,,"N","11224","313","47"
"17618","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","984210.0000000","149606.0000000","40.5773100","-74.0001440","C","W 33rd St","Neptune Ave","Bayview Ave",,,,,,"N","11224","313","47"
"17175","2017-12-05T00:00:00.000","Extenet II","UTILITY","Brooklyn","986927.0000000","147738.0000000","40.5721820","-73.9903640","C","W 24 St","Boardwalk","Surf Ave",,,,,,"N","11224","313","47"
"16665","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","985814.0000000","148925.0000000","40.5754400","-73.9943700","C","W 28th  St","Mermaid Ave","Surf Ave",,,,,,"N","11224","313","47"
"16662","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","985300.0000000","148344.0000000","40.5738460","-73.9962200","C","W 30th  St","Surf Ave","Mermaid Ave",,,,,,"N","11224","313","47"
"16661","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","984922.0000000","148813.0000000","40.5751330","-73.9975810","C","Mermaid Ave","W 31st St","W 32nd St",,,,,,"N","11224","313","47"
"15542","2017-11-02T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","987679.0000000","148547.0000000","40.5744020","-73.9876570","C","W 21st St","Surf Ave","Boardwalk","Lot",,,,,"N","11224","313","47"
"15541","2017-11-02T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","989275.0000000","148390.0000000","40.5739710","-73.9819120","C","W 15th St","Boardwalk","Bowery St",,,,,,"N","11224","313","47"
"15341","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","984551.0000000","149681.0000000","40.5775160","-73.9989160","C","Neptune Avenue","W 32nd Street","Bay View Avenue",,,,,,"Y","11224","313","47"
"15231","2017-10-24T00:00:00.000","Extenet II","UTILITY","Brooklyn","988190.0000000","149137.0000000","40.5760220","-73.9858170","C","W 19th ST","Mermaid Ave","Surf Ave",,,,,,"Y","11224","313","47"
"13862","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","992120.0000000","150570.0000000","40.5799520","-73.9716680","C","W 5th St","Neptune Ave","West Ave",,,,,,"Y","11224","313","47"
"13782","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","987265.0000000","148416.0000000","40.5740430","-73.9891470","C","Surf Ave","W 22nd St","W 23rd St",,,,,,"Y","11224","313","47"
"20793","2019-01-28T00:00:00.000","ZenFi","UTILITY","Brooklyn","994978.0000000","157339.0000000","40.5985290","-73.9613690","B","Coney Island Av","Avenue U","Avenue T",,,,,,"Y","11223","315","47"
"18953","2018-02-13T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","993165.0000000","155522.0000000","40.5935440","-73.9679000","B","East 3rd St","Avenue W","Gravesend Neck Rd",,,,,,"N","11223","315","47"
"16656","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","991484.0000000","154251.0000000","40.5900570","-73.9739540","B","Avenue X","McDonald Ave","W 3rd St",,,,,,"N","11223","315","47"
"15347","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","993943.0000000","157128.0000000","40.5979510","-73.9650960","B","Avenue U","Ocean Parkway","E 7th Street",,,,,,"Y","11223","315","47"
"14422","2016-11-22T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","994089.0000000","157926.0000000","40.6001410","-73.9645690","B","E 7th St","Avenue T","Avenue U",,,,,,"Y","11223","315","47"
"13865","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","993692.0000000","158756.0000000","40.6024200","-73.9659980","B","Ocean Parkway","Avenue S","Avenue T",,,,,,"Y","11223","315","47"
"20893","2019-02-22T00:00:00.000","ZenFi","UTILITY","Brooklyn","995486.0000000","150134.0000000","40.5787520","-73.9595520","C","Coney Island Ave","Brighton 10 St","Brighton beach Ave",,,,"Brighton Beach BID",,"N","11235","313","48"
"19067","2018-03-12T00:00:00.000","ZenFi","UTILITY","Brooklyn","995333.0000000","151262.0000000","40.5818480","-73.9601000","C","Neptune Ave","Coney Island Ave","Brighton 8th St",,,,,,"Y","11235","313","48"
"18652","2018-01-26T00:00:00.000","ZenFi","CITY","Brooklyn","994667.0000000","149839.0000000","40.5779430","-73.9625000","C","Brighton 5th Street","Brighton Beach Avenue","Ocean View Avenue",,,,,,"Y","11235","313","48"
"18060","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","993367.0000000","149396.0000000","40.5767290","-73.9671810","C","Brighton 1st St","Brighton Beach Ave","Ocean View Ave",,,,"Brighton Beach BID",,"N","11235","313","48"
"17839","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","995214.0000000","149405.0000000","40.5767510","-73.9605320","C","Brighton 7th St","Brightwater Ct","Brighton Beach Ave",,,,,,"N","11235","313","48"
"17619","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","993648.0000000","152279.0000000","40.5846420","-73.9661650","C","Shore Pkwy","Ocean Pkwy","E 6th St",,,,,,"N","11235","313","48"
"17616","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","995471.0000000","149113.0000000","40.5759500","-73.9596070","C","Coney Island Ave","Brightwater Ct","Brighton Beach Ave",,,,,,"N","11235","313","48"
"17615","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","996088.0000000","150673.0000000","40.5802310","-73.9573830","C","Ocean View Ave","Brighton 11th St","Brighton 12th St",,,,,,"N","11235","313","48"
"16660","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","994953.0000000","149780.0000000","40.5777810","-73.9614710","C","Brighton 6th St","Brighton Beach Ave","Ocean View Ave",,,,"Brighton Beach BID",,"N","11235","313","48"
"16659","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","993370.0000000","150711.0000000","40.5803380","-73.9671680","C","Neptune Ave","Ocean Ave","Brighton 1st St",,,,,,"N","11235","313","48"
"15342","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","994020.0000000","150250.0000000","40.5790720","-73.9648290","C","Ocean View Avenue","Brighton 3rd Street","Brighton 3rd Place",,,,,,"Y","11235","313","48"
"14032","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","996736.0000000","149702.0000000","40.5775650","-73.9550520","C","Brighton Beach Ave","Brighton 15th St","Corbin Pl",,,,,,"Y","11235","313","48"
"13791","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","996017.0000000","149986.0000000","40.5783450","-73.9576400","C","Brighton Beach Ave","Brighton 12th St","Brighton 13th St",,,,"Brighton Beach BID",,"Y","11235","313","48"
"13787","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","995080.0000000","149041.0000000","40.5757530","-73.9610150","C","Brightwater Ct","Brighton 6th St","Brighton 7th St",,,,,,"Y","11235","313","48"
"14042","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","992829.0000000","148916.0000000","40.5754120","-73.9691180","C","Seabreeze Ave","Oceans Parkway","W 1st St",,,,,,"Y","11224","313","48"
"13788","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","992299.0000000","149881.0000000","40.5780610","-73.9710250","C","W 2nd Pl","W 3rd St","W 2nd St",,,,,,"Y","11224","313","48"
"21468","2019-06-28T00:00:00.000","ZenFi","UTILITY","Brooklyn","999584.0000000","160538.0000000","40.6073030","-73.9447750","B","Avenue R","E 28th St","E 29th St",,,,,,"N","11229","315","48"
"19516","2018-08-07T00:00:00.000","Extenet II","UTILITY","Brooklyn","996495.0000000","159671.0000000","40.6049280","-73.9559020","B","Moore Pl","E17 ST","E16 ST",,,,,"PS 255","N","11229","315","48"
"19515","2018-08-07T00:00:00.000","Extenet II","UTILITY","Brooklyn","998447.0000000","161966.0000000","40.6112240","-73.9488670","B","Bedford Ave","Ave P","Quentin Rd",,,,,,"N","11229","315","48"
"19359","2018-06-04T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","999533.0000000","158774.0000000","40.6024610","-73.9449630","B","Avenue T","E 27th St","E 28th St",,,,,,"Y","11229","315","48"
"18651","2018-01-26T00:00:00.000","ZenFi","CITY","Brooklyn","997705.0000000","157611.0000000","40.5992720","-73.9515480","B","Ocean Avenue","Avenue U","Avenue V",,,,,,"Y","11229","315","48"
"17188","2017-12-06T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","998878.0000000","161298.0000000","40.6093900","-73.9473160","B","Quentin Rd","E 26th St","E 27th St",,,,,,"Y","11229","315","48"
"16751","2018-01-08T00:00:00.000","Mobilitie II","CITY","Brooklyn","996938.0000000","161066.0000000","40.6087560","-73.9543040","B","Quentin Road","E 19th Street","Ocean Avenue",,,,,,"Y","11229","315","48"
"16750","2018-01-08T00:00:00.000","Mobilitie II","CITY","Brooklyn","994954.0000000","161517.0000000","40.6099970","-73.9614490","B","Avenue P","E 12th Street","Coney Island Avenue",,,,,,"Y","11229","315","48"
"16655","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","996574.0000000","157455.0000000","40.5988450","-73.9556210","B","Avenue U","East 16th St","East 15th St",,,,,,"N","11229","315","48"
"16654","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","995821.0000000","155753.0000000","40.5941750","-73.9583360","B","Gravesend Neck Rd","Homecrest Ave","East 13th St",,,,,,"N","11229","315","48"
"15668","2018-01-08T00:00:00.000","Mobilitie II","CITY","Brooklyn","997639.0000000","160201.0000000","40.6063810","-73.9517810","B","Avenue R","E 21st Street","Ocean Avenue",,,,,,"N","11229","315","48"
"15638","2018-01-08T00:00:00.000","Mobilitie II","CITY","Brooklyn","997727.0000000","155211.0000000","40.5926840","-73.9514740","B","Avenue X","E 19th Street","E 18th Street",,,,,,"N","11229","315","48"
"15393","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","997532.0000000","159382.0000000","40.6041330","-73.9521680","B","Ocean Avenue","Avenue S","Avenue R",,,,,,"Y","11229","315","48"
"15390","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","997673.0000000","155993.0000000","40.5948310","-73.9516670","B","Avenue W","E 19th Street","Ocean Avenue",,,,,,"Y","11229","315","48"
"15359","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","995710.0000000","159920.0000000","40.6056120","-73.9587290","B","Avenue R","E 14th Street","E 13th Street",,,,,,"Y","11229","315","48"
"15352","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","998707.0000000","158655.0000000","40.6021360","-73.9479380","B","Avenue T","E 24th Street","Bedford Avenue",,,,,,"Y","11229","315","48"
"15351","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","996759.0000000","160073.0000000","40.6060310","-73.9549500","B","Avenue R","E 18th Street","E 17th Street",,,,,,"Y","11229","315","48"
"15350","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","997052.0000000","158416.0000000","40.6014820","-73.9538980","B","Avenue T","E 18th Street","E 19th Street",,,,,,"Y","11229","315","48"
"15348","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","996581.0000000","157510.0000000","40.5989960","-73.9555960","B","Avenue U","E 16th Street","E 15th Street",,,,,,"Y","11229","315","48"
"14451","2016-12-29T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","995858.0000000","161028.0000000","40.6086530","-73.9581940","B","E 15th St","Kings Highway","Avenue R",,,,"Kings Highway BID",,"Y","11229","315","48"
"14433","2016-12-29T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","996657.0000000","159249.0000000","40.6037690","-73.9553190","B","Avenue S","E 17th St","E 18th st",,,,,"PS 255,CUNNINGHAM JHS","Y","11229","315","48"
"13869","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","997931.0000000","158546.0000000","40.6018380","-73.9507330","B","Avenue T","E 21st St","E 22nd St",,,,,,"Y","11229","315","48"
"13801","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","1002345.0000000","155880.0000000","40.5945120","-73.9348440","B","Avenue X","Bragg St","Brigham St",,,,,,"Y","11229","315","48"
"13797","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","998345.0000000","155300.0000000","40.5929280","-73.9492490","B","Avenue X","E 21st St","Ocean Ave",,,,,,"Y","11229","315","48"
"13538","2016-09-23T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","997769.0000000","161194.0000000","40.6091060","-73.9513110","B","E 22nd St","Quentin Rd","Avenue P",,,,,,"Y","11229","315","48"
"18131","2017-12-29T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","995054.0000000","158075.0000000","40.6005490","-73.9610940","B","Avenue T","Coney Island Ave","E 12th St",,,,,,"N","11223","315","48"
"17612","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","995066.0000000","157302.0000000","40.5984270","-73.9610520","B","Coney Island Ave","Ave U","Ave T",,,,,,"N","11223","315","48"
"13866","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","994294.0000000","158907.0000000","40.6028340","-73.9638300","B","Avenue S","E 8th St","E 9th St",,,,,,"Y","11223","315","48"
"20853","2019-02-14T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","997000.0000000","154664.0000000","40.5911840","-73.9540930","B","E 16th St","Avenue Y","Avenue X",,,,,,"N","11235","315","48"
"18424","2018-01-18T00:00:00.000","ExteNet I","CITY","Brooklyn","1002733.0000000","152081.0000000","40.5840840","-73.9334580","B","Emmons Ave","Coyle St","Bragg St",,,,,,"Y","11235","315","48"
"17614","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","999327.0000000","152481.0000000","40.5851880","-73.9457190","B","Shore Pkwy","Dooley St","E 22nd St",,,,,,"N","11235","315","48"
"17611","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","995305.0000000","153222.0000000","40.5872280","-73.9601980","B","Coney Island Ave","Ave Z","Shore Pkwy",,,,,,"N","11235","315","48"
"16657","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","997471.0000000","153259.0000000","40.5873270","-73.9523990","B","E 17th St","Jerome Ave","Avenue Z","GREENSTREET",,,,,"N","11235","315","48"
"15389","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","999951.0000000","151973.0000000","40.5837930","-73.9434740","B","Emmons Avenue","Bedford Avenue","E 26th Street",,,,,,"Y","11235","315","48"
"15358","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","997143.0000000","152243.0000000","40.5845390","-73.9535820","B","Shore Parkway","E 15th Street","E 16th Street",,,,,,"Y","11235","315","48"
"15346","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","1002212.0000000","153015.0000000","40.5866490","-73.9353310","B","Shore Parkway","Ford Street","Coyle Street",,,,,,"Y","11235","315","48"
"15345","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","1000960.0000000","154441.0000000","40.5905650","-73.9398350","B","Nostrand Avenue","Avenue Z","Avenue Y",,,,,,"Y","11235","315","48"
"14442","2016-12-29T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","997775.0000000","153359.0000000","40.5876010","-73.9513050","B","E 18th St","Jermome Ave","Avenue Z",,,,,,"N","11235","315","48"
"14424","2016-11-22T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","996551.0000000","153462.0000000","40.5878850","-73.9557120","B","Avenue Z","Sheepshead Bay Rd","E 14th St",,,,,,"Y","11235","315","48"
"14080","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","1000859.0000000","155146.0000000","40.5925000","-73.9401970","B","Nostrand Ave","Avenue Y","Avenue X",,,,,,"Y","11235","315","48"
"14047","2016-10-24T00:00:00.000","Mobilitie II","CITY","Brooklyn","1003639.0000000","152252.0000000","40.5845510","-73.9301950","B","Emmons Ave","Shore Parkway","Knapp St",,,,,,"Y","11235","315","48"
"13526","2016-09-23T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1001805.0000000","152129.0000000","40.5842180","-73.9367980","B","Brown St","Emmons Ave","Shore Pkwy",,,,,,"Y","11235","315","48"
"21863","2019-08-10T00:00:00.000","Mobilitie I","CITY","Brooklyn","998647.0000000","164324.0000000","40.6176960","-73.9481420","B","E 27 Street","Avenue N","Avenue M",,,,,,"Y","11210","314","48"
"16755","2018-01-08T00:00:00.000","Mobilitie II","CITY","Brooklyn","996785.0000000","164624.0000000","40.6185220","-73.9548480","B","Avenue M","Ocean Avenue","E 21st Street",,,,,,"Y","11210","314","48"
"19068","2018-03-12T00:00:00.000","ZenFi","UTILITY","Brooklyn","995410.0000000","164376.0000000","40.6178430","-73.9598010","B","Elm Ave","E 15th St","Buckingham Rd",,,,,,"Y","11230","314","48"
"16752","2018-01-08T00:00:00.000","Mobilitie II","CITY","Brooklyn","996638.0000000","162723.0000000","40.6133050","-73.9553810","B","Avenue O","E 19th Street","E 18th Street",,,,,,"Y","11230","314","48"
